sample_id,K,B,C,WM,WUM,WLM,FC,CG,CS,NSE,KGE,NSE_yearly_mean,KGE_yearly_mean
48,0.4249130128174652,0.22458657690595246,0.08977586511529581,127.19519484957364,24.69985154971317,63.72969424367254,11.34958445225778,0.9898034965917156,0.1537803698989264,0.6895036696377211,0.7984755251341232,0.5716338828282775,0.7068121460048425
49,0.5198003675038892,0.37821692164718357,0.10019432623560962,140.15755753660918,24.670563042136852,49.13958778765766,7.197496463085481,0.9793683628411309,0.17287602435464328,0.6992370378695356,0.7869325860067392,0.5830214203205774,0.6848264812316652
50,0.48693687483722636,0.35370490041348773,0.060524024404096266,111.55105450743021,22.542480366988514,62.10903539431543,9.694958032042964,0.6348407275537894,0.18390919881047657,0.6897094073430698,0.737149232213983,0.5643965329352683,0.6223098173347306
51,0.5356341751326641,0.25940331338136574,0.07666456408352873,155.021204396217,18.860107172991842,67.09239874292501,12.797854121574211,0.9391810940116838,0.2517092532850427,0.8001641291876411,0.8830923722391293,0.7438294449568438,0.8098157688649521
52,0.6911097701151745,0.2107886704150465,0.09849086947686855,97.93390688268916,21.146149218903076,77.64434667972544,9.561907069063658,0.936791541030733,0.2585219822054997,0.7970034703028752,0.8865609344227088,0.7390753914473384,0.8010965169164344
53,0.7785353730489257,0.33468878306587074,0.07381093222202063,101.09646153321975,21.0426862271094,44.47830807021205,12.631702956432827,0.8086577103949502,0.18914179589454622,0.7989220090444356,0.8636558598205291,0.7375374219074102,0.776913585378195
54,0.6525973352065499,0.27557293694729273,0.06963081453171693,140.43181009942833,18.296567100863708,55.18243808028054,12.087026993665784,0.7750596603702768,0.23629788131769697,0.7998029353880396,0.8659552233954994,0.7401026518363921,0.7719308094394256
55,0.5078807273830384,0.34202464745598293,0.09439178327979403,151.25689489847633,14.935595578754905,69.60735648789282,11.681279450848166,0.9061903290156816,0.22877985415527072,0.785500641884403,0.8530792481682531,0.7169282550367524,0.7672495954395975
56,0.5193768244615993,0.257950402603531,0.09718538710037866,85.87693369983357,24.571498920741938,68.63861368965983,7.301671240642969,0.7567648207370267,0.21511921580050883,0.7034379552679872,0.7610838427484257,0.5862586851308732,0.6470581922826713
57,0.5647009175626952,0.3223410582701284,0.08067507027463658,153.1027129459598,17.013560309624115,46.7783111262672,12.35547699522638,0.8501230545988466,0.16031562131184288,0.7572557649103302,0.8212472862650573,0.6713287912947573,0.7265317960148489
58,0.5257935261348403,0.33033689363664864,0.077128449136224,89.46315731755678,15.267201397416315,77.46683204654562,7.363398811827222,0.8326917366160717,0.1648416538750429,0.6772875509806842,0.7414236328224916,0.5459441357635365,0.6285649027536212
59,0.5590279371409108,0.35166724222259926,0.08319609530333254,116.12361138097467,15.859784008958979,69.20153822619098,10.449779510306886,0.90309823354141,0.18626212274000292,0.7564718243454502,0.8286560365076359,0.6707218792399761,0.733225027481327
60,0.6912298313896635,0.2722394481017963,0.09558091717779474,146.95080461009098,19.285684157034066,59.51890469736026,10.245998498116558,0.8738763935809767,0.18554726193061166,0.772245120175297,0.8445566446781992,0.6961821998364409,0.7514854188975936
61,0.6022753929262078,0.22812543459516135,0.056538613678169036,113.96320105212197,15.346992510096236,67.76242194789198,9.853911040608253,0.9307452633201154,0.20171564131247782,0.7584284321685114,0.8425499283381093,0.6746617416878522,0.7469096988501855
62,0.5410902968288491,0.22317505750854058,0.1009322863811078,108.57884242567224,21.405458822161783,49.82511328170864,7.543733842365626,0.9817638774091217,0.2394048167733854,0.7437396823897404,0.8351661515919149,0.6532483211122836,0.7380613745021807
63,0.6370689509890543,0.26186892439695414,0.057974777989328,119.93984468680776,14.322068859666656,61.61520449818838,10.58158633798363,0.7798767754942463,0.23743550831319582,0.7838107224895089,0.8477028998029053,0.7148405870817959,0.7488427659181552
64,0.694927076884501,0.28806556937466876,0.056471605695946545,126.66907028415334,19.432729094105092,43.97413081929647,9.395230154956398,0.6740612165469021,0.2350167395280447,0.7692027531210152,0.8260456406090384,0.6924557751952357,0.7224256758496128
65,0.6287232522840588,0.35545879621208787,0.10068118757797526,105.62137008121802,17.230265977096664,48.641112282798034,9.587034047817006,0.9469786802573704,0.19127470190228457,0.7594767864072696,0.8466524878291868,0.677477307495609,0.7531226106953111
66,0.7281798825161088,0.3626764617631437,0.06304371641317547,135.94788773786965,19.802701092576722,72.98663448474731,11.856026978628439,0.819842893641777,0.18920831472979036,0.7953620051903054,0.860212498764957,0.7315065906979216,0.7722866498209899
67,0.45023356644942236,0.2504895435051524,0.06877426781859748,99.79487716836253,20.087438976795028,59.143267626632834,12.145846764542194,0.6942098739774559,0.19478366821562684,0.7191786655221539,0.7604516797773726,0.6087464379322854,0.651004745980483
68,0.5487266898742142,0.21560047802430093,0.08411755602092488,87.905473039235,21.541486905933073,48.969891358734856,7.605103730245871,0.6773972854852143,0.21592789541611296,0.6985606094207713,0.7569206531573527,0.5788785879543743,0.6403388465149352
69,0.5562950634827303,0.38341790086205985,0.09511978232750021,112.1438474094292,19.860489718844264,45.0488227007269,7.269309999943381,0.6917585368607938,0.20154269467377472,0.7040048238277237,0.7576238549583463,0.588485845645331,0.6441062465311754
